Titulo;link;Descricao
https://www.vagas.com.br/vagas/v2369538/estagio-em-marketing;Estagio em Marketing;Estagio;        :  Principais  responsabilidades:   Auxilio  e  execucao  dos  projetos  construindo  iniciativas  de  consumidores  para  garantir  o  crescimento  continuo  dos  negocios-   Monitorar  e  relatar  o  desempenho  no  mercado-  identificando  tendencias  para  aprimorar  a  equipe  sobre  os  resultados  da  area-   Monitorar  e  compartilhar  o  desempenho  dos  negocios  e  acompanhar  as  analises  da  Nielsen  regularmente  para  o  Gerenciamento-   Apoiar  a  equipe  da  marca  em  lancamentos  e  promocoes  de  novos  produtos-  incluindo  desenvolvimento  e  aprovacoes  de  arte-   Coordenacao  da  criacao  de  novas  SKUs-   Gestao  e  controle  do  orcamento  de  consumo  da  marca-  garantindo  pagamentos  pontuais  de  despesas  de  marca.   Suporte  no  desenvolvimento  de  inovacao  para  o  mercado  brasileiro  desde  desenvolvimento  de  novo  produto  ate  o  desenvolvimento  de  comunicacao.Pre-Requisitos:   Estudantes  de  Administracao-  Marketing-  Publicidade  e  Propaganda-  Relacoes  Internacionais-  Relacoes  Publicas  e  areas  correlatas-  com  previsao  de  formacao  minima  para  Jun/2023-   Estudar  no  periodo  noturno  e  possuir  disponibilidade  para  estagiar  6  horas/dia-   Ingles  Avancado   Excel  intermediario  PPT  intermediarioDiferenciais   G  suite  intermediario  Nielsen   Conhecimento  em  Social  Media      Idiomas:Ingles  -  Nivel  Avancado  ;2022/04/27
https://www.vagas.com.br/vagas/v2369796/estagio-em-marketing;Estagio em Marketing;Estagio;        :  Empresa  Multinacional  no  ramo  Automotivo  e  Industrial  procura  estagiarios  para  integrar  sua  equipe.  Se  voce  gostaria  de  fazer  parte  de  um  ambiente  PRODUTIVO  e  DINAMICO-  essa  oportunidade  e  para  voce! Principais  atribuicoes: Atuara  diretamente  com  agencias  de  marketing-  criacoes  de  arte  sob  demanda-  producao  e  atualizacao  de  materiais  impressos  ou  web  (papelaria-  apresentacoes  em  Power  Point-  folders)-  cuidara  das  redes  sociais  (producao  de  posts-  gerenciamento-  geracao  de  relatorio)-  revisao  de  site-  interface  com  demais  areas-  auxilio  na  estrategia  de  marketing-  contato  direto  com  o  time  do  Estados  Unidos.        Horario  de  Trabalho:  Segunda  a  sexta  das  09:00  as  16:00  (Hibrido  -  3  dias  na  empresa)         Outros  requisitos:     Estar  cursando  Ensino  Superior  em  Marketing-  Publicidade  e  Propaganda  ou  Design.     Conhecimento  nas  ferramentas:  Hub  Spot  ou  Unbounce  (intermediario)      Conhecimento  no  Pacote  Adobe  e  Photoshop  (intermediario/avancado)    Conhecimento  em  Pacote  Office    Ingles    Intermediario/Avancado   Formacao  a  partir  de  2024   ;2022/04/27
https://www.vagas.com.br/vagas/v2369933/estagio-em-suporte;Estagio em Suporte;Estagio;        :   Horario:  das  08:00  as  15:00 Modalidade:Hibrido             necessario  ter  conhecimentos:    -  Conhecimento  sem  SQL  e  Banco  de  dados -  Conhecimentos  basicos  de  redes -  Conhecimentos  em  micro  servicos -Conhecimentos  em  Power  Shell        Atividades: Atuacao  em  solicitacoes  de  mudancas  para  configuracao  e  parametrizacao  dos  softwares  de  integracao  nos  servidores  do  e  EVN.  Elaboracao  de  scripts-  configuracoes  de  servicos.Analise  de  ambiente  para  identificacao  e  correcao  de  problemas.  Apoio  na  implementacao  das  conexoes  EDI  com  os  clientes  da  plataforma  eEVN.  Elaboracao  de  documentacao  de  ambientes.      Idiomas:Ingles  -  Nivel  Intermediario  ;2022/04/27
https://www.vagas.com.br/vagas/v2335713/estagio-marketing;Estagio   Marketing;Estagio;        :    Auxilio  na  criacao  de  pecas  graficas  para  midia  social-  desenvolvimento  de  Logotipo  e  Identidade  Visual-  apresentacoes-  pesquisa  de  imagens  e  referencias  graficas-   Criacao  e  revisao  de  textos  de  campanhas  promocionais  e  redes  sociais-   Monitoramento  das  redes  sociais-   Suporte  na  realizacao  e  execucao  de  acoes  de  comunicacao  e  eventos.    PRINCIPAIS  RESPONSABILIDADES   Conceitualizar  elementos  visuais  com  base  nos  requisitos-   Criar  imagens  e  layouts  manualmente  ou  por  meio  de  softwares  de  design-   Testar  os  elementos  graficos  em  diferentes  midias-   Elaborar  textos  e  titulos  para  sites-   Pesquisar  assuntos  relacionados  com  o  setor-   Redigir  textos  de  marketing  coesos  para  publicacao.    Requisitos: Conhecimento  em  Excel  e  Powerpoint. Conhecimento  do  Pacote  Adobe-  principalmente  Illustrator  e  Photoshop- Nocoes  de  Marketing  Digital              ;2022/02/10
https://www.vagas.com.br/vagas/v2354961/estagiario-comercial;Estagiario (Comercial);Estagio;        :  Responsabilidades:-  Imputar  cadastro--  Auxiliar  no  atendimento  aos  fornecedores--  Elaborar  relatorios  gerenciais--  Elaboracao  de  Apresentacoes--  Prestar  suporte  aos  compradores.Requisitos:-  Cursando  2ano  de  Administracao  ou  areas  afins--  Pacote  Office:  Imprescindivel  Excel  Intermediario.-  Horario  do  estagio:09hs  as  16hs  ;2022/03/25
https://www.vagas.com.br/vagas/v2376262/estagio-de-marketing;Estagio de Marketing ;Estagio;        :  Missao  do  cargo:Relatorio  e  controle  mensal  de  verba  promocional  do  marketing-  Controle  estoque  materiais  promocionais-  Suporte  ao  desenvolvimento  e  implementacao  de  projetos  das  diferentes  unidades  de  negocio  de  acordo  com  o  job  rotation-  Suporte  as  analistas  de  marketing  para  onboard  de  fornecedores-  Controle  do  processo  de  pagamento  a  fornecedores  (desde  o  cadastro  ate  a  efetivacao  do  pagamento).  Requisitos:  Cursando  Administracao-  Marketing  ou  Comunicacao  a  partir  do  3o  periodo.Excel  Intermediario.  Boa  organizacao  e  comunicacao  verbal.  Outros  requisitos:  Perfil  proativo-  visao  para  entrega  de  resultados  e  bom  relacionamento  interpessoal.  Horario:  6  horas  diarias-  09-16h  (com  1h  de  almoco).    ;2022/05/10
https://www.vagas.com.br/vagas/v2359976/estagio-trabalhista;Estagio Trabalhista;Estagio;        :  Se  voce  gosta  de  desafios-  e  proativo-  tem  brilho  nos  olhos  e  muita  vontade  de  aprender-  junte-se  a  nos! No  Veirano  celebramos  as  diferencas  e  nos  comprometemos  com  a  garantia  de  oportunidades  para  todos(as). Tendo  a  pluralidade  e  o  compromisso  com  as  pessoas  como  valores-  reforcamos  nosso  compromisso  com  a  Diversidade  e  com  a  disseminacao  de  uma  cultura  inclusiva  interna  e  externamente. Nossas  oportunidades  observam  a  Diversidade  &  Inclusao  em  todos  os  sentidos  e  encorajamos  a  candidatura  de  talentos  diversos. Queremos  voce  em  nosso  time.  Venha  fazer  parte! #TimeVeirano #Oportunidade #InclusiVA       Outros  requisitos:    Estudantes  de  Direito  de  todas  as  instituicoes-  com  previsao  de  formatura  entre  junho  de  2024  e  dezembro  de  2024.   Disponibilidade  para  estagiar  6  horas  por  dia-  de  segunda  a  sexta.   Conhecimentos  de  Ingles.     ;2022/04/05
https://www.vagas.com.br/vagas/v2374954/estagio-ict;Estagio Ict;Estagio;        :  Se  voce  e  estudante  universitario  e  deseja  iniciar  sua  carreira  em  uma  das  lideres  globais  no  setor  de  bens  de  capital-  te  convidamos  para  fazer  parte  da  CNH  Industrial.Buscamos  pessoas  apaixonadas  por  inovacao-  com  foco  na  excelencia-  dinamismo-  que  estejam  dispostas  a  aprender-  a  trabalhar  em  equipe  para  criar  solucoes  e  que  queiram  fazer  a  diferenca!Pre-requisitos: Estar  cursando  nas  areas  da  :  Ciencias  da  Computacao-  Engenharia  sistemas-  matematica-  estatistica  e  etc)- Disponibilidade  para  aprender  e  atuar  com  diferentes  tecnologias- Vontade  de  trabalhar  com  analise-  tratamento  e  obtencao  de  dados- Habilidade  no  Pacote  Office- Desejavel  Ingles- Idiomas:Ingles  -  Nivel  BasicoOutros  requisitos:  Se  voce  e  dinamico-  pro  ativo  (a)-  comunicativo  (a)  e  gostar  de  trabalhar  em  time-  encontrara  um  mundo  de  oportunidades.   ;2022/05/09
https://www.vagas.com.br/vagas/v2376567/estagio-operacoes;Estagio Operacoes ;Estagio;        :   Missao  do  cargo: 	Realizar  o  bom  atendimento  aos  usuarios  atraves  de  acompanhamento  das  demandas  da  area  com  o  objetivo  da  entrega  dos  resultados.   	Quais  serao  as  suas  responsabilidades    	Fazer  suporte  a  area  de  operacoes  	Acompanhamento  e  controle  de  documentos     Emissao  de  apolices  O  que  voce  precisa  ter  para  fazer  parte  desse  time? 	Graduacao  em  andamento  com  previsao  de  conclusao  em  Dez/23-  cursando  administracao-  ou  areas  correlatas- 	Ser  organizado-  atento  a  detalhes-  possuir  boa  comunicacao  e  proatividade   O  que  voce  encontrara  na  Empresa? 	Um  ambiente  descontraido-  que  valoriza  o  bem-estar  fisico  e  mental  dos  colaboradores- 	Uma  empresa  que  acredita  em  pensar  diferente  para  gerar  bons  resultados- 	Beneficios  atrativos:  assistencia  medica  e  odontologica  Bradesco  Saude-  ticket  alimentacao  e  refeicao-  seguro  de  vida  em  grupo  e  auxilio  creche  e  baba-  Gympass-  day  off  no  aniversario-  sexta-feira  curta-  casual  day  e  treinamentos  para  desenvolvimento  profissional. Gostou  da  vaga?  Temos  uma  oportunidade  na  area  de  Infraestrutura  para  voce!  Aplique-se  para  esse  desafio. Nao  se  encaixa  neste  perfil?  Compartilhe  e  nos  ajude  a  encontrar  profissionais  da  area! Local  de  Atuacao:  Zona  Sul  de  Sao  Paulo  (hibrido).        ;2022/05/11
https://www.vagas.com.br/vagas/v2359811/estagio-em-direito;Estagio em Direito;Estagio;        :  Lancamento  do  Processo  no  controle  interno-  Conferencia  e  tratamento  dos  documentos  disponibilizados  pelo  DP  e  Operacao-  Cobranca  dos  documentos  que  faltam-  caso  necessario-  Acompanhamento  da  baixa  dos  processos-  Arquivo  de  documentos  na  rede-  Cadastro  das  movimentacoes  processuais  no  Sistema  Juridico  e  Agendamento  de  compromissos.Outros  requisitos:  Possuir  OAB  de  estudante  sera  considerado  um  diferencial              ;2022/04/04
https://www.vagas.com.br/vagas/v2371566/estagio-juridico;Estagio Juridico;Estagio;        :  Requisitos:   Formacao:  Cursando  Direito.   Residir  ou  ter  disponibilidade  para  trabalhar  presencialmente  na  Unidade  de  Sao  Paulo.      Conhecimento     Pacote  Office    Portais  Juridicos      Comportamental     Proatividade-   Interesse  em  aprender  e  disposto  a  novos  desafios-   Agilidade  e  Dinamismo  com  a  equipe-   Boa  comunicacao  escrita  e  verbal.    Principais  Atribuicoes     Atividade  de  rotinas  no  setor  juridico/administrativo-   Auxiliar  nas  atividades  juridicas-  elaboracao  de  relatorios  e  demonstrativos-  etc.  ;2022/05/02
https://www.vagas.com.br/vagas/v2373086/estagiario-em-suprimentos;Estagiario em Suprimentos;Estagio;        :  A  Mineracao  Taboca-  maior  produtora  de  estanho  do  Brasil-  esta  com  uma  oportunidade  para  Estagio  na  area  de  Suprimentos  !!Se  voce  esta  cursando  a  graduacao  em  Administracao-  Economia-  Comercio  Exterior  ou  areas  afins  e  tem  um  bom  nivel  de  conhecimento  em  Excel  e  PowerPoint-  essa  oportunidade  pode  ser  para  voce.  Aqui-  voce  atuara  com  as  seguintes  atividades: Atualizacao  e  analise  de  pesquisas  e  indicadores  da  area-   Preparacao  de  apresentacoes-   Controles  documentais-  tabulacao  e  analise  de  documentos  legais  de  fornecedores- Manutencao  dos  dados  no  portal  de  fornecedores- Controle  de  nao  conformidades  no  cadastro- Atualizacao  de  procedimentos  da  area  de  suprimentos  e  logistica- Monitoramento  dos  planos  de  acao  da  area- Comunicacoes  internas  e  externas.   Idiomas:Espanhol  -  Nivel  Intermediario  e  Ingles  -  Nivel  IntermediarioOutros  requisitos:   Excel-  nivel  avancado  (macros) PowerPoint-  nivel  avancado Conhecimentos  em  VBA  e  PowerBI  (diferenciais) Conhecimento  em  SAP  (diferencial) Espanhol  e  Ingles  intermediarios  (diferenciais)   ;2022/05/04
https://www.vagas.com.br/vagas/v2367307/programa-de-estagio-2022;Programa de Estagio   2022 ;Estagio;        :  Programa  de  Estagio  que  fara  voce  alavancar  sua  carreira.Gosta  de  desafios?  Nao  fique  de  fora!!QUEM  PODE  PARTICIPAR? Estudantes  de: Engenharias  (mecanica-  mecatronica-  producao-  automacao-  mecatronica-  eletrica-  eletronica-  producao-  civil)-   Administracao- Ciencias  Economicas- Ciencias  Contabeis- Estatistica-  Tecnologia  da  Informacao  e  Dados-    Sistemas  de  Informacoes-   Analise  e  Desenvolvimento  de  sistemas-  LOCALIZACAO  Belem  (PA) Macae  (RJ)  Rio  de  Janeiro  (RJ)  Contagem  (MG) Sao  Goncalo  do  Rio  Abaixo  (MG) Uberlandia  (MG)  Sao  Paulo  (SP)  Sumare  (SP) Serra  (ES) Salvador  (BA)  Fortaleza  (CE)  Teresina  (PI) Goiania  (GO)  Jaboatao  (PE)  Campo  Novo  do  Parecis  (MT) Cuiaba  (MT) Campo  Grande  (MS) Sao  Luis  (MA) Joao  Pessoa  (PB)   Maceio  (AL) Buscamos  talentos  cheios  de  visao  de  futuro  e  vontade  de  fazer  acontecer.  Estimulamos  voce  a  ser  do  seu  tamanho.  Isso  sim  e  comecar  grande.Idiomas:Ingles  -  Nivel  IntermediarioOutros  requisitos:   Graduacao  com  conclusao  prevista  para  Julho/2024.  Disponibilidade  para  estagiar  30  horas  semanais.  Excel  e  Ingles  em  niveis  intermediario.    ;2022/04/20
https://www.vagas.com.br/vagas/v2379204/estagio-em-logistica;Estagio em Logistica;Estagio;        :  Atividades:  Responsavel  pela  execucao  de  todo  fluxo  de  pagamentos  de  fornecedores.  Dar  suporte  a  gestao  no  atendimento  as  reclamacoes  logisticas-  revisoes  de  procedimentos-  homologacoes  de  fornecedores  e  relatorios  gerenciais.Formacao:Cursando  Superior  em    Administracao  ou  LogisticaInformatica:Excel  AvancadoOutros  requisitos:  Conhecimentos  Desejaveis: Excel   Power  BI   ;2022/05/20
